zcr,spectral_c,rolloff,mfcc1,mfcc2,mfcc3,mfcc4,mfcc5,mfcc6,mfcc7,mfcc8,mfcc9,mfcc10,mfcc11,mfcc12,mfcc13,mfcc14,mfcc15,mfcc16,mfcc17,mfcc18,mfcc19,mfcc20,label
57936,1514.0972710756876,2767.1079847547744,-124.04528,148.59566,-21.58147,17.421333,-1.4155141,4.123947,-7.0207763,-5.1447296,-5.8456473,5.02451,-6.226354,-1.9116536,-0.900143,-2.414657,-4.3259144,-0.87254673,-4.684666,-2.2506366,-5.178997,-3.217605,classical
53754,1314.399292126818,2398.803824227813,-228.95596,153.91904,-30.70466,20.802923,-6.0996585,1.175603,-10.789277,-3.8661373,-11.594043,0.8672064,-8.299898,-0.71556807,-3.077815,-3.4069283,-2.6154807,0.73380977,-1.9477574,-2.5170283,1.5672725,-1.4766952,classical
81769,1952.6079332127854,3779.909832239704,-287.60373,101.75817,-35.34541,41.28016,-12.727131,17.276148,-13.967989,16.304947,-5.592961,13.654108,-8.788415,-0.053096384,-13.757536,6.4763427,6.705066,6.980088,7.02201,8.37935,-5.610406,1.3776149,classical
64244,1681.2723869009876,3078.3259073893228,-81.11545,129.04565,-42.44421,33.137074,5.6854477,-6.503762,-2.2667923,7.401879,-18.70608,2.4765918,3.7434185,1.8843732,-10.075478,0.9861845,-3.5743084,-6.1701326,-8.027796,3.7797048,-5.0546417,-0.8755277,classical
32032,812.1207958821843,1236.4605047310035,-477.94348,155.32089,12.760228,5.531441,2.384131,-10.652274,-16.651356,-12.546622,-11.187112,-9.374715,-3.2156126,-2.7692897,-6.477842,-8.30954,-7.0976214,-7.473877,-5.3253646,1.2618533,1.8818004,-1.6483133,classical
34517,790.5070052979745,1159.412272513051,-437.6044,170.93152,7.4195943,-3.083477,0.7893815,-11.128748,-12.522782,-6.907836,-5.858702,-8.461237,-8.481488,-8.339388,-7.3785753,-6.732569,-6.0865927,-7.061232,-6.655328,-4.2900777,-4.392879,-4.9066057,classical
82419,1800.875812013147,3426.8602269431553,-422.54468,89.863014,-18.732948,37.771908,6.0063496,4.1578526,-1.9991784,12.114277,4.1649384,13.789986,2.8316245,5.8929043,6.113413,8.13994,12.349802,7.0948405,2.415546,0.77998227,-3.4144514,-0.74397653,classical
42234,1243.6691621009466,2352.889639374275,-315.78784,149.66812,-30.549932,23.21352,-8.686287,-10.101969,-15.724107,-4.040029,-7.6393766,0.04632743,-11.144776,-7.67378,-5.8676133,-4.857837,-5.145053,-5.417842,-3.1697009,1.4593675,0.14227696,-4.1655474,classical
84102,2411.5244663469507,4993.363283515806,-186.65797,86.64907,-15.726744,14.733746,-2.207751,6.2551727,-0.89246285,0.6554032,-6.0940466,-5.2228494,-7.8795443,-1.725549,-4.7003126,-2.047425,1.4354786,2.7857285,3.313651,3.1133316,-4.41042,-5.0338645,classical
46839,1157.86554064085,2181.9063474296695,-405.63312,145.72554,-0.84948814,23.064943,9.217207,-2.6364691,-5.742799,-2.0792983,-0.6383652,6.745994,2.7888038,2.4446676,5.0832434,2.3878875,1.8648169,2.4982698,1.5298347,-2.262056,-1.4387896,2.6199057,classical
47471,1253.0323992049643,2292.7698688551336,-223.18733,163.25397,-34.412884,24.186995,-10.303665,3.222131,-12.889321,0.80370265,-14.28119,1.6788568,-10.140898,0.23151602,-4.558466,0.10235308,-2.8588445,1.3568617,-0.33345732,-1.0612154,-1.0977972,-8.051072,classical
38408,1002.6849591662105,1734.1472864704176,-368.99612,171.87369,-27.29305,6.004981,-0.16409309,-10.674203,-11.9248295,-10.194443,-11.368568,-10.507292,-8.375314,-9.789171,-5.058683,-5.0814614,-3.0391665,-1.7328739,-1.8532643,-2.2638671,-1.2798715,-0.438398,classical
73935,1878.4940039517187,3633.3658098897913,-85.30834,118.44306,-31.477154,20.282328,-4.4176335,6.9121923,-10.952412,-1.622339,-7.361473,-3.0186849,-4.444012,-1.417289,-4.2533975,-4.166459,-3.9732046,0.28076568,-3.393208,1.6940119,-3.680135,-3.4354215,classical
31587,1054.7328868522366,1947.5391644612819,-482.57535,154.85045,-5.0330424,29.729904,-1.8655593,8.216537,-4.778442,9.632518,-3.346672,4.530602,-10.102242,-0.6701818,-2.4489696,-0.16125177,1.8729068,3.4829502,3.385576,1.1102743,1.2721751,-0.66918504,classical
57907,1415.4129895873139,2490.0326615973026,-263.99594,142.11691,-51.378963,5.0166855,-20.275648,-17.12978,-16.075098,-20.311264,-15.04123,-9.737655,-8.408834,-11.790934,-6.88593,-4.6030884,-2.0434783,-2.373202,0.96612173,3.0088856,1.3610228,5.536604,classical
110442,2423.3323353649453,4296.615112021462,-301.9321,57.551678,-59.138557,33.53785,-20.924202,17.733927,-0.6399951,49.018707,19.130726,27.11223,-17.640003,-0.28261477,-3.750939,18.172716,9.955661,11.608107,11.277828,15.394898,-7.399622,-5.844483,classical
58815,1462.3835644748758,2740.2111359458554,-121.833534,149.66736,-42.832016,24.485321,-5.406041,10.664613,-2.8184369,0.7835219,-6.398063,4.474058,-1.2259248,1.2524986,-1.1988695,-2.4087787,-1.7273977,1.4172887,-1.3712157,0.94541246,-5.5679526,-1.9344252,classical
26135,822.6139611536237,1434.531000761311,-374.00146,172.43167,6.401401,20.147352,5.863242,1.5984062,-6.7120833,-1.1907284,-0.28920487,0.33138058,-6.5567055,-7.3027678,-7.334054,-10.216207,-6.144457,-2.4325745,-2.6761694,-2.2844439,-1.159599,-3.8186045,classical
62945,1326.2905913173308,2171.396349985665,-160.66153,164.26509,-48.742676,1.6567891,-7.6118665,-2.6635227,-11.042242,-7.0002484,-8.0976515,1.2511173,-5.369692,-4.1393914,-5.4268584,-1.6659505,-3.0891132,-1.2498351,-6.086917,-1.0295804,-4.119247,-1.5024846,classical
50913,1356.2906973182814,2496.3027706279004,-283.51343,159.5616,-29.515244,18.527403,-9.859644,-3.4256597,-10.989009,-9.791546,-8.29952,-4.2436943,-2.871725,-5.970813,-4.024109,-3.350324,-3.398157,-1.8631135,-0.4490885,1.9014163,-0.11366266,-2.8107903,classical
77472,1702.24789858299,2820.988903306935,-108.06735,127.27673,-44.952744,31.253359,4.346365,-4.9418173,-15.889656,14.636189,-7.799102,-1.2097644,2.820963,17.278034,-4.0977497,1.6709849,0.66315615,4.612663,-9.879342,-3.234763,-3.1057496,1.8729876,classical
37272,1216.3713864035046,2560.7691505945477,-356.10696,139.79785,-6.283122,43.18759,-8.871485,11.056035,-8.3957,4.420255,-8.28007,8.684675,-8.132966,3.4333053,-1.4450523,-0.41593698,-1.72385,-0.29888788,-0.6631104,1.157403,-0.61886984,-0.25523004,classical
50285,1397.3892884938984,2616.092662412993,-269.7108,136.43422,-25.016577,26.403866,0.6810681,-5.3720846,-1.1092926,-1.4986671,-0.17736845,-3.8057554,-9.296668,-3.1443982,1.6502777,0.6855278,1.9191815,2.2458496,-2.1271439,-3.675965,-1.0782663,3.5382872,classical
72481,2224.8938399288413,4467.456319236165,-98.353584,98.355515,-20.490532,18.820034,-2.0957808,2.6650367,-7.3115172,-3.5901136,-7.989525,-1.9183747,-4.7319975,0.62377596,-2.5930848,-1.4701574,-3.169344,0.6580324,-4.8184657,-2.221544,-3.8104963,0.2340916,classical
72220,1633.582298996637,3161.83362637761,-409.50854,116.79858,-16.184532,11.701638,0.68973434,6.012307,-4.2653074,0.4997351,0.4310816,12.586632,-1.121399,-1.141305,4.94807,1.7665061,-3.9037137,3.496707,2.7979767,3.103872,0.661228,-0.24800973,classical
29308,983.9717194937261,1853.1294749673723,-406.84668,163.08134,-2.3728096,32.416622,7.9462643,9.63271,-5.456718,9.490356,-3.0608022,10.187204,-10.352408,-5.404834,-8.054706,-2.0800185,0.38396212,3.4084773,3.5028338,7.379329,6.4318566,0.18572573,classical
62233,1533.6492784629652,2837.7197832076567,-275.4436,125.33516,-41.03321,24.599478,-4.7629027,-4.2574058,-15.00206,-5.04208,-4.9981604,2.47235,-10.893562,-8.01609,-5.168352,-4.6150584,0.7093251,6.512027,5.9037533,2.6906645,-2.0444212,-8.06236,classical
46787,1304.1427959179266,2350.2750122353536,-299.62308,157.25868,-37.329967,15.76609,-5.7509165,-4.4520497,-6.8125167,-10.728811,-9.877374,-8.156403,-5.4265614,-7.837365,-2.7309947,-1.1138374,1.6426827,3.6369379,3.0815506,0.10749681,-0.7975746,-2.73734,classical
41488,1176.9449938974453,1903.8084622896636,-171.08478,156.89877,-21.83331,5.32632,-4.069916,-3.731567,-8.900293,-4.9369226,-7.9004874,-5.3933387,-9.340079,-6.6050344,-7.7875705,-1.3528187,-3.542935,-2.8616688,-3.89287,0.28371793,-3.4214513,-0.9098751,classical
47829,1360.1636476762342,2568.9211250181265,-289.74127,143.90283,-27.002752,24.065563,-1.1469268,-6.3004327,-2.7458787,-3.524174,-3.016346,-3.146999,-7.2646074,-1.6910166,3.0758984,2.683342,2.5256894,4.61217,2.3802643,-1.2729079,-3.5536106,-2.8135436,classical
39406,1282.3275301478002,2441.9035378299013,-419.33255,127.41256,-3.7806518,23.201252,-4.3132825,4.038641,-8.204688,-7.6148024,-7.0662546,-2.9135456,-7.3994646,-5.427491,-9.09169,-10.606094,-5.7345314,-0.39572197,7.0178714,5.588461,-3.4727767,-5.1811924,classical
20898,973.5355866616919,1910.8094819460557,-549.5697,156.96532,6.63125,34.402447,13.249275,5.748277,5.0407825,-3.0072966,2.0624204,3.073666,2.01758,3.2438083,5.6670165,5.703318,3.6362782,4.1026506,4.3394637,3.3675342,2.6253278,1.6544266,classical
40503,1016.2036312413023,1823.9772150522042,-319.72226,166.00253,-11.938691,27.277763,7.831276,1.7412465,-7.853773,-2.4011269,-2.904869,-2.520756,-11.3745775,-4.61638,-4.492808,-7.441321,-5.581123,-1.8771385,-1.2917658,-1.4350584,-0.50447375,-4.0975103,classical
71753,1623.758025306243,2732.0272281938805,-207.42522,117.61353,-41.420902,13.249363,-1.6709071,15.538309,-10.338399,-1.8724066,-12.77174,6.999656,-0.7737112,2.0700407,-8.253665,-1.4549966,-7.077556,0.93633103,-5.5453153,-8.510657,-1.4852842,5.3822665,classical
61096,1559.3040287467177,2923.1947755039155,-297.12802,130.24132,-30.590057,27.473572,-7.0638943,1.9754033,-11.1366825,4.7445803,-8.76969,5.40495,-5.3879385,4.4562874,1.7435391,1.89,-1.3096606,1.0844119,-0.999034,-1.4764678,0.6239901,1.1473342,classical
33799,1063.396723083687,1610.985025286398,-249.65216,161.55922,10.154519,-3.0576775,-0.57357895,-2.0703816,-12.197372,-8.612418,-14.639438,-12.048641,-12.293453,-7.1618743,-7.8807263,-2.0839586,-2.911288,-0.8683675,-3.9744017,-0.8909695,-3.990118,-3.8974133,classical
40334,1171.477078803791,2235.3896280452436,-413.00116,138.53171,-19.246769,34.156403,8.985249,-4.2935653,4.150047,0.86927915,3.081244,0.120086506,-4.0598016,3.7838361,5.919068,3.4981363,6.6246977,6.735387,2.4673364,-1.8759849,-0.05677964,2.7251773,classical
46256,1218.151449471981,2294.676714762181,-300.90747,161.12791,-24.245855,27.956917,-2.8630488,2.389011,-11.268323,0.22309656,-6.8389344,6.0936513,-8.139802,-1.8150452,-4.120981,-2.0540938,-1.6026881,0.64943075,1.4492869,-0.2269647,-1.2964219,-7.0991726,classical
43978,1174.3248424595008,2083.7912150159514,-436.85822,154.08044,-19.861961,20.18266,3.1738954,0.45094585,-6.527719,-4.608916,-10.058648,-6.156632,-4.53336,-2.7670467,-5.2116714,-7.372306,-6.9970784,-3.207649,-0.36467063,2.2314537,2.5831919,4.478719,classical
23887,690.5300405312563,749.7401686666183,-465.89734,180.18098,56.64645,11.035488,5.8473206,0.7351596,-3.9715188,-5.886589,-8.459515,-9.785688,-7.6918125,-3.2519479,-1.8584505,-4.0099673,-4.1032653,-2.4666235,-2.3584418,-3.0008154,-3.2297876,-1.7167836,classical
47033,1211.8707246042645,2105.465974387326,-306.8561,152.84921,-27.58661,16.327555,-3.1488059,-8.940591,-5.4374776,-9.772418,-7.1042967,0.29831237,0.8934093,5.4443207,8.212006,4.196132,2.043592,3.0225184,-0.3889575,-2.8096762,-2.9019675,1.3368331,classical
42241,1285.3702594238277,2477.151043177204,-360.83875,138.97086,-12.927215,33.778618,7.59616,-1.708813,1.0270191,4.0721283,3.938996,0.94157845,0.5166482,4.686481,3.336596,-2.2584345,-1.8506905,2.2213342,1.7878124,-1.5119553,-3.2532809,4.0008583,classical
33650,853.0763810402855,1401.3818585955626,-338.83047,190.14246,-16.29391,3.7036397,-0.44072726,-8.890434,-10.388581,-16.360968,-13.284851,-10.792324,-8.643245,-8.279585,-4.624201,-3.7992187,-4.552262,-3.6663945,-0.94483536,0.53679204,-0.26054758,-1.5557868,classical
100713,2172.338215463806,4066.8943046693735,-326.3803,85.90885,-42.970146,31.839684,-19.570826,9.997395,-16.449766,9.995577,-8.598665,25.513878,6.546206,16.401814,3.48439,9.59867,5.937054,9.294363,9.968024,9.203009,2.7969675,-5.3871427,classical
49055,1474.7414794976396,2809.8082221577724,-305.44928,135.9327,-11.758562,18.213852,10.375583,3.0047126,-5.5933824,0.14134432,-1.354128,-1.8684579,-3.2081378,-6.7502146,-2.6937737,-5.5951657,-4.5273905,-4.786104,-5.3624268,-2.6244025,-5.8322334,-6.9237723,classical
52242,1329.4563630678215,2462.2959641458815,-368.5206,124.2544,-31.574644,17.583702,2.3249931,-5.945177,-11.797774,-5.5220294,-5.3968725,-1.3089098,-8.424349,-3.6169055,2.2096317,-0.055459764,0.22812845,2.5134017,3.093571,4.839996,6.234296,8.736714,classical
24242,792.9088884169765,1207.4498010622099,-498.6033,177.51416,11.212322,27.632612,-2.8363268,5.0898395,-6.6001587,-1.0522413,-4.1396356,-3.0476713,-9.911627,-8.576439,-9.193569,-11.93337,-9.193133,-10.895907,-8.85239,-3.9247425,-2.3872225,-2.303259,classical
28026,1118.450246121639,1875.6785523310614,-498.64725,145.6686,46.470146,15.258628,3.0686214,-0.83228415,-5.222708,-6.2106776,-3.811383,0.08911605,2.717688,2.2169223,0.2405624,-0.46490228,-0.879232,0.5838876,3.2779331,2.3057544,-2.564395,-4.809985,classical
39811,1527.645526264714,3220.8305240784634,-230.27237,119.15338,-1.0512227,28.384491,10.008779,16.125826,4.793945,6.192379,0.95159495,5.9151874,-1.1755238,3.5739172,-2.099655,-0.90729135,-1.8530508,-0.006134104,-2.7977016,2.3327787,-1.4417095,2.738794,classical
43736,1180.5324896152028,2154.8524506960557,-362.73184,143.90761,-19.005594,30.651041,1.0206434,0.27224946,-7.991961,-3.8471596,-8.934132,3.2763343,-4.4292355,3.6627488,4.925433,3.2560024,6.345394,6.0740194,3.849548,-0.25255182,1.1743842,1.7957984,classical
46468,1423.5649269846951,2926.2090908678942,-385.87158,128.65533,-26.710419,39.469887,-2.1612124,16.75307,-5.72803,14.715786,-3.0880709,12.300446,-5.886196,2.7979019,3.690246,10.929424,10.538691,9.916324,6.1063433,3.5270514,-3.323849,-3.6731477,classical
49845,1431.0801468671511,2836.06274244127,-264.33557,138.1797,-30.096481,37.836617,-7.1731205,6.7740765,-11.809727,4.7056274,-9.825992,5.8591247,-9.563162,2.6768553,-4.7887096,-1.407057,-2.0916622,2.9732919,3.3565202,4.8107734,1.757386,-1.8323596,classical
38213,1185.144479134992,2290.6215446454466,-475.8085,141.50447,-8.465945,34.003716,0.5104469,6.0372605,0.003854231,9.544264,2.1649964,7.1024356,-8.052561,-0.115625605,0.7636806,3.8647208,5.322202,4.6679826,6.857529,5.3921514,1.0648949,-6.4891334,classical
35409,901.7378802312896,1456.4555652733468,-366.2604,181.60039,-5.5142083,26.999445,-4.828244,4.601678,-10.550473,0.15556799,-11.136405,3.5766053,-10.338357,-1.0807853,-4.597425,-0.4788389,0.8365727,0.24858941,2.124591,0.69812447,1.0243444,-3.0660908,classical
48730,1369.5923998136118,2655.1038985462587,-309.26337,138.65692,-29.715616,33.617283,-0.3696579,5.22834,-6.3285313,3.2850158,-6.703106,-0.6884892,-13.24687,-8.538454,-9.6672,-4.292523,0.2574492,1.0208856,1.9134183,3.7180452,2.556779,-4.9365287,classical
53488,1525.0760420116658,3325.672491299304,-378.6962,126.49836,-18.83014,42.88959,-14.325574,25.359524,-14.636543,18.717953,-10.184202,21.119013,4.4280844,18.228247,-10.292281,8.949985,1.1953167,6.291156,2.5115917,4.4009175,1.7007787,9.983014,classical
52714,1371.3948853640532,2570.2867264537413,-278.16516,147.8802,-31.550192,20.35175,-9.574064,-6.2306356,-13.595256,-0.66123515,-7.273571,1.0149173,-11.761826,-0.9655804,-2.215732,-0.57127684,1.858984,5.136483,2.6247697,0.8223369,-1.6447537,-0.09905416,classical
53599,1388.1392656380117,2598.6645904328598,-343.14352,140.10464,-20.919512,32.316124,-3.6832743,2.9408548,-10.663062,0.31062782,-5.795959,7.683306,-3.6783302,2.547742,-3.4992886,-2.2351363,-0.8219583,0.8768773,0.45869625,0.93686235,1.869808,-0.63520443,classical
36053,1128.3811387274027,2165.7939158570184,-429.07135,120.76842,-1.7005601,17.94279,7.7381425,-2.054263,-3.9395754,-2.5293155,-0.58506954,-0.8083972,-9.059509,-3.6882575,-0.9795192,-5.001524,-3.8033566,-2.4000812,-1.8954191,-0.31558436,3.4095912,3.1324282,classical
77945,1933.7503480662874,3574.5866602921983,-203.65866,111.14668,-51.54852,39.467705,-10.575401,11.908857,-13.1665745,15.140762,-7.28122,13.376247,-7.303668,3.8474357,-3.7815676,5.3019757,4.0948987,6.644152,2.9907708,3.5487542,-3.3496606,-3.6861606,classical
86810,1807.928082376864,3073.2943576892403,-299.6929,103.63919,-27.674162,51.015617,12.2936535,16.498363,-10.951069,-0.8876365,3.8555381,12.946044,-12.410848,2.478123,5.183285,-0.7418531,-0.60571975,-1.172936,5.9353933,9.813155,-2.679028,-3.069428,classical
50275,1279.4808753417979,2378.020036524797,-275.9678,146.32536,-36.601395,24.209837,-2.5517075,-2.1551776,-13.30885,-6.500923,-9.406593,-3.1215198,-11.546324,-4.1899304,-1.6999393,-1.5386692,-3.2080784,-1.7669362,-2.2530682,-3.546489,-2.9921758,-3.2847002,classical
32805,1170.256219376788,2360.475388812355,-449.5513,151.49677,-12.753423,44.259808,6.250195,4.0544987,-1.476217,-1.6236224,-2.4865212,-4.2856755,-9.663299,-1.3531806,0.13567676,3.7148333,5.286573,1.2183983,-2.2903373,-4.1148243,-1.8152447,1.2281773,classical
57151,1497.5036380467247,2868.703947487674,-315.01526,128.71162,-28.933935,30.832693,-8.987336,7.994571,-9.84581,1.4287122,-8.980795,6.059359,-3.3081105,7.6189437,3.8063502,2.93028,1.8181545,5.185903,1.0748732,0.14475235,-4.532769,-2.3237271,classical
53725,1358.6023759424481,2417.539209777407,-311.5614,148.68465,-33.49285,10.352454,-12.897486,1.2300131,-12.900196,0.80691916,-9.733505,2.0582023,-5.1133065,6.727401,4.6117973,3.77755,1.2801943,1.2478794,-0.09189926,1.4856898,0.3726042,-2.998159,classical
45366,1279.515451953796,2389.161345798289,-324.6393,147.81375,-31.926256,27.405018,-4.502308,-4.1688027,-12.597459,-5.1306896,-7.7447643,0.84441274,-8.192252,-0.8276454,0.99237776,3.669634,6.206809,4.7327385,-0.016714191,-2.316767,2.2268493,-0.5663223,classical
60707,1525.7917091607942,2733.1846586789443,-246.15865,149.42867,-41.988865,11.6062565,-10.289647,-4.019358,-7.1368546,-10.135562,-9.420323,-7.171843,-3.1583679,-5.6406574,-2.5862963,-4.517968,-6.1586704,-4.969989,-3.3515987,-3.3474395,-0.6742244,0.22038978,classical
50423,1322.7344268727697,2474.902796911253,-274.3259,148.35323,-20.328932,21.799068,7.928091,3.7767048,-2.2288492,-6.08787,-5.623011,-6.6903195,-5.903532,-4.592248,-1.5412743,-3.0245388,-4.6955943,-7.719143,-7.2160583,-5.406608,-5.2490516,-5.269738,classical
40159,1214.3502552431812,2164.7530611042635,-374.652,153.82294,-21.559772,20.833046,7.0026736,-3.945376,-2.516514,-2.8052351,-4.2927785,-4.506135,-5.7571154,-4.25979,-3.8456016,-4.591639,-3.636789,-2.2832584,-3.1167452,-0.20936824,2.6291046,1.8155845,classical
47557,1340.8675515904304,2523.0652280307427,-238.74171,149.72977,-28.855423,28.25653,-0.8001088,-3.9364922,-2.136371,-4.3255343,-4.18362,-3.4381254,-5.7532854,-0.09010262,2.5456483,0.6913521,0.058994938,1.6971146,0.659961,1.4763626,-1.8393981,-6.260387,classical
63102,1751.5809593775748,3236.583651301479,-367.0708,112.81917,-18.745602,10.175581,-1.6043577,3.799532,0.92568177,5.0639052,-5.370904,-9.514625,-8.494095,-1.7862537,1.2870401,-3.876935,-2.6494827,-1.0689509,-1.2830021,-2.5024002,-2.5671673,-4.0735517,classical
30736,1117.675441354443,1992.7705485970127,-413.4534,143.48242,31.305882,14.029364,1.5161103,-2.2952952,-6.4711924,-8.109996,-5.9342823,-4.4754477,-2.8047545,-0.82260466,-1.2224386,-2.3896031,-3.8071184,-3.518237,-2.7078302,-2.38769,0.61112446,2.6541548,classical
48462,1358.9954445281364,2668.2852831351506,-286.7648,135.92358,-24.43564,36.65812,-6.2401643,6.9634237,-8.172438,3.836328,-4.407771,6.43176,-4.132486,1.5559703,-4.3460445,-3.0125499,-0.01620297,5.6396313,3.4251683,2.8352242,1.0982254,-0.29221347,classical
27358,715.8536806386658,1038.6731211934455,-552.15875,173.31636,26.347738,14.124617,7.260141,-7.080262,-5.8543353,-10.337285,-11.018615,-9.1995945,-8.8259325,-4.930786,-3.6539574,-4.2796845,-3.4603522,-4.822288,-5.6770325,-6.540836,-8.199672,-6.445197,classical
40291,950.1801498030845,1697.3176818989268,-385.3533,177.20355,-9.336847,24.379118,5.7992864,-4.5660644,-6.359217,-6.949476,-4.1225286,3.8736923,-0.339309,-0.93730927,-3.6557696,-2.085358,3.6453397,0.7204471,-1.2326819,-0.73485464,2.8068604,1.5366436,classical
54246,1137.8827996451196,1821.3126268851508,-349.94827,161.85742,-3.3694623,14.163238,5.731615,3.507076,2.9739196,-7.091661,-7.915771,-0.36118302,2.8649027,-2.4754705,-6.782115,-8.829841,-6.66761,-4.9043784,0.10854383,4.2574234,5.08105,2.6007574,classical
61802,1551.3608602773115,2841.008884226363,-197.22752,137.38997,-34.159218,25.363323,-5.2644134,-2.7768817,-9.50855,-7.613304,-7.647625,-5.6677322,-4.3843036,-5.424353,-3.5282192,-5.657184,-1.8996494,-2.8816414,-3.4791715,-4.0269103,-7.304033,-4.191021,classical
48124,1396.7128037657703,2652.764057062065,-358.75812,129.07834,-30.37868,19.878689,-10.365973,-0.6496057,-10.599923,1.5427593,-3.966612,1.8717899,-8.833107,-7.1691937,-8.21205,-5.944644,-0.11743211,4.281591,8.96935,12.804059,14.700518,11.517032,classical
